,title,link
520,"Hi, I couldn't login to web importer (on Chrome) this morning. I checked my cookie settings and disabled AdBlock - it didn't help. Then I installed Firefox and tried to install web importer for...",https://service.elsevier.com/app/social/questions/detail/qid/599/kw/*/supporthub/mendeley/
521,"I have all my mendeley references in an account I created with my personal e-mail.Now, I need to log in with my institutional login to acceed to groups, share with colleagues from my research...",https://service.elsevier.com/app/social/questions/detail/qid/522/kw/*/supporthub/mendeley/
522,"I am unable to update reference details like: author's name, date published etc",https://service.elsevier.com/app/social/questions/detail/qid/598/kw/*/supporthub/mendeley/
523,"Using the web library page on mendeley.com , I am only seeing the search option when I click in my personal library (My Library) .Is it possible to Search documents/references in my Group using the...",https://service.elsevier.com/app/social/questions/detail/qid/597/kw/*/supporthub/mendeley/
524,I am not able to open my library on Mendeley.com,https://service.elsevier.com/app/social/questions/detail/qid/582/kw/*/supporthub/mendeley/
525,Groups created in Mendeley Desktop do not appear in Mendeley online library,https://service.elsevier.com/app/social/questions/detail/qid/532/kw/*/supporthub/mendeley/
526,I still can't install Mendeley Web Importer on a computer running with MacOS High Sierra 10.13. I am using Safari 13.Thank you for your help.,https://service.elsevier.com/app/social/questions/detail/qid/562/kw/*/supporthub/mendeley/
527,"I many citation styles, map references include the map scale (i.e. 1:24,000). Is it possible to add ""Map"" as a reference type, or add a ""Misc"" field to the report reference type?",https://service.elsevier.com/app/social/questions/detail/qid/564/kw/*/supporthub/mendeley/
528,"Hi all,when I click insert citation in microsoft word, the below attachments appeared. The first error from the Microsoft word while the second error is from Mendeley.Appreciate if someone can solve...",https://service.elsevier.com/app/social/questions/detail/qid/560/kw/*/supporthub/mendeley/
529,"I can read other's annotations, but my group members cannot read my highlights and comments.How can I resolve this problem?",https://service.elsevier.com/app/social/questions/detail/qid/550/kw/*/supporthub/mendeley/
530,"I try to sync my library on mendeley desktop but it gives me an error:""Sorry, there was a problem syncing your library: Host api.mendeley.com not found""I was looking around the web but I cant find...",https://service.elsevier.com/app/social/questions/detail/qid/547/kw/*/supporthub/mendeley/
531,"Sorry, there was a problem syncing your library: Socket operation timed out.Kindly what is the solution of this.",https://service.elsevier.com/app/social/questions/detail/qid/479/kw/*/supporthub/mendeley/
532,"When using ImportButton and COinS, can I export multiple data at once?https://www.mendeley.com/guides/information-for-publishersThis weblink is...",https://service.elsevier.com/app/social/questions/detail/qid/507/kw/*/supporthub/mendeley/
533,"Hi,My problem is that PDF files from one of my groups are not uploaded to mendeley.com when synced on Mendeley desktop. All other information is synced.I'm using Linux (Ubuntu 16.04) and Mendeley...",https://service.elsevier.com/app/social/questions/detail/qid/103/kw/*/supporthub/mendeley/
534,"I have tried few times to create a private group with few colleges, but they are unabled to open my pdf and word shared files. Also, I can´t open the group, because Mendeley says that it doesn´t...",https://service.elsevier.com/app/social/questions/detail/qid/501/kw/*/supporthub/mendeley/
535,"I would like to leave a group that i'm not intereseted anymore, but I don't find any button to do it.Thank you",https://service.elsevier.com/app/social/questions/detail/qid/484/kw/*/supporthub/mendeley/
536,I cannot get my PDFs in a group to sync to the cloud even with the sync attached files option selected.,https://service.elsevier.com/app/social/questions/detail/qid/417/kw/*/supporthub/mendeley/
537,Apparently the Mendeley Web API gives out different citation keys than the desktop program. This makes it nearly useless to use the Overleaf/Mendeley feature that automatically syncs the .bib file...,https://service.elsevier.com/app/social/questions/detail/qid/473/kw/*/supporthub/mendeley/
538,"Mendeley does not incluse ""Retrieved from"" when I cite Web pages.What could be the problem?",https://service.elsevier.com/app/social/questions/detail/qid/516/kw/*/supporthub/mendeley/
539,"Hello,Never had a reply on this. I have problem with citation style for AGU JGR Planet. See enclosed bibtex as requested.See the original request at the bottom of the messageHave a nice daySimoneDear...",https://service.elsevier.com/app/social/questions/detail/qid/421/kw/*/supporthub/mendeley/
540,"Hi. Does Mendeley support Link Resolvers? My use case is that I have a citation in my Mendeley library, and want to link out to my institution's link resolver to see options for accessing the...",https://service.elsevier.com/app/social/questions/detail/qid/465/kw/*/supporthub/mendeley/
541,hola buenas mi duda es el por qué no puedo iniciar sesión en Mendeley desde el escritorio si pongo mi cuenta y contraseña bien y me da error.,https://service.elsevier.com/app/social/questions/detail/qid/480/kw/*/supporthub/mendeley/
542,"Buenos dias Quize ingresar en mi computadora, por motivo que mi laptop se encuentra en otra ciudad, no recordaba la contraseña puse restablecer contraseña la cambie y igual no ingresa por favor su...",https://service.elsevier.com/app/social/questions/detail/qid/481/kw/*/supporthub/mendeley/
543,How can i stop group members from deleting records that i have created,https://service.elsevier.com/app/social/questions/detail/qid/423/kw/*/supporthub/mendeley/
544,"Loving Mendeley so far. The reader is also a really cool feature, however some of the shortcuts don't seem to be working under Windows and Ubuntu. One of the shortcuts that's not working is...",https://service.elsevier.com/app/social/questions/detail/qid/486/kw/*/supporthub/mendeley/
545,"Can somebody help me? Receive this message. ""Sorry, there was a problem syncing your library: Invalid format: ""2010"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/100/kw/*/supporthub/mendeley/
546,"Hello,I am experiencing problems with highlighting a PDF that I have saved to Mendeley. When I click and drag to highlight a paragraph, it instead highlights the heading. I have attached a picture to...",https://service.elsevier.com/app/social/questions/detail/qid/91/kw/*/supporthub/mendeley/
547,"I just noticed that the Stats page was (recently) changed, and it seems that there is less information available when looking at an individual paper than before. If I recall correctly, there used to...",https://service.elsevier.com/app/social/questions/detail/qid/295/kw/*/supporthub/mendeley/
548,"Instead of keeping Mendely database in the default directory in the system disk, i.e. AppData\Local\Mendeley Ltd\Mendeley Desktopcan I move to a different disk/partition?I did it already for the...",https://service.elsevier.com/app/social/questions/detail/qid/410/kw/*/supporthub/mendeley/
549,"General citation information is not correctly displayed on the profile main page compared to the Scopus profile.Please tell me how to update the citations, that the information was displayed as in...",https://service.elsevier.com/app/social/questions/detail/qid/413/kw/*/supporthub/mendeley/
550,"Mendeley Web Importer (extension ID ""dagcmkpagjlhakfdhnbomgmjdpkdklff"") is blocked by the administrator.",https://service.elsevier.com/app/social/questions/detail/qid/151/kw/*/supporthub/mendeley/
551,DearWill there be an update for Mendeley so it can be used on the latest version of Mac Catalina.Best regards,https://service.elsevier.com/app/social/questions/detail/qid/268/kw/*/supporthub/mendeley/
552,"I've just recently noticed that my profile impact scores (H index, citation number) do not match the official Scopus numbers. Which seems to be odd since the Mendeley claims that they are ""powered by...",https://service.elsevier.com/app/social/questions/detail/qid/407/kw/*/supporthub/mendeley/
